DISTRICT,Sub_dist,Vill_name,latitude,longitude
ADILABAD,BHEEMPUR,Dhanora,3545405.5866138367,3834668.396909981
ADILABAD,BHORAJ,Pendalwada,3544687.326574162,3855389.378627533
ADILABAD,BHORAJ,Korta,3545316.3763010786,3847198.531937396
ADILABAD,BHORAJ,Kedarpur,3545432.6681366577,3848593.5120999147
ADILABAD,BHORAJ,Akoli,3545872.142561411,3850080.6345922
ADILABAD,BHEEMPUR,Gunjala,3544314.8157803263,3837969.0594595307
ADILABAD,BHEEMPUR,Wadoor,3547016.8233951326,3835253.955072269
ADILABAD,BHEEMPUR,Arli-T,3548156.864281621,3831514.885883552
ADILABAD,BHEEMPUR,Antergaon,3552364.882633623,3832133.7582220784
ADILABAD,BHEEMPUR,Gomuthri,3552672.7917741104,3828733.6328622648
ADILABAD,BHEEMPUR,Karanji-T,3550982.084181206,3826423.2762150136
ADILABAD,ADILABAD RURAL,Takli,3531508.8262403477,3856173.269728439
ADILABAD,GUDIHATNOOR,Neradigonda,3512708.2980747805,3843340.2832427304
ADILABAD,BAZARHATNOOR,Yesapur,3512882.538415888,3834796.5534370304
ADILABAD,TALAMADUGU,Pangadpipri,3523615.3588719293,3843511.7163865226
ADILABAD,MAVALA,Battisavargaon (Part),3530104.9818168557,3845329.983747985
ADILABAD,SATHNALA,Jamuldhari,3526171.736775101,3860290.04217605
ADILABAD,ADILABAD RURAL,Chinchughat,3519601.400870702,3850838.3063515127
ADILABAD,ADILABAD RURAL,Nishaghat (Part),3532681.44759278,3852918.820064408
ADILABAD,ADILABAD RURAL,Chanda-T,3535932.961631842,3850574.4658615836
ADILABAD,ADILABAD URBAN,Adilabad (M),3531290.027460431,3849314.435878505
ADILABAD,ADILABAD RURAL,Bheemseri,3533030.7837704443,3847946.567888552
ADILABAD,MAVALA,Adilabad (M),3528873.8837697157,3846476.2390451087
ADILABAD,TAMSI,Palodi,3536360.103357633,3836907.4208679283
ADILABAD,BHEEMPUR,Wadgaon,3538361.398814363,3837430.852766194
ADILABAD,BHEEMPUR,Kamatwada,3544219.1397841987,3833913.491099211
ADILABAD,BHEEMPUR,Gona,3544304.1292454973,3835924.681709777
ADILABAD,BHEEMPUR,Gollaghat,3544123.7266486567,3840370.456041628
ADILABAD,BHEEMPUR,Tamsi-K,3544155.905164892,3842579.9460876123
ADILABAD,BHORAJ,Kamai,3545748.952465797,3851645.44399951
ADILABAD,BHORAJ,Dollara,3545516.228981259,3853485.192590857
ADILABAD,BHORAJ,Gimma-K,3542649.006278203,3850071.53662082
ADILABAD,BHORAJ,Gimma-B,3543401.218434926,3847958.9187078453
ADILABAD,BHORAJ,Shekapoor,3543576.379822842,3852910.1995391115
ADILABAD,BHORAJ,Mandagada,3544315.1902370444,3852151.5534295635
ADILABAD,JAINATH,Deepaiguda,3539777.43700345,3859688.2395330514
ADILABAD,JAINATH,Hariyali,3544206.966527593,3860560.700466075
ADILABAD,JAINATH,Kowtha,3542528.96232785,3860296.4814124824
ADILABAD,BOATH,Babera,3496935.3926376463,3819313.1434782064
ADILABAD,BOATH,Nakkalawada,3497014.886110845,3821209.331073725
ADILABAD,BELA,Warur,3532087.8620202024,3876578.852546711
ADILABAD,BELA,Datalpur,3536162.004246812,3877792.6320058056
ADILABAD,BELA,Burhanpur,3534416.763271745,3875497.881090829
ADILABAD,BELA,Junoni,3533206.1040190794,3875487.9090190143
ADILABAD,BELA,Nagrala,3533368.0823652563,3876551.7289556004
ADILABAD,BELA,Sadarpur,3530734.2031562245,3875362.1039036955
ADILABAD,BELA,Karoni (B),3530746.3285080367,3873828.4999349844
ADILABAD,BELA,Karoni (K),3532665.2794795856,3873677.9330953183
ADILABAD,BELA,Boregaon,3528378.0564318,3871922.756351932
ADILABAD,BELA,Bela,3534509.181578801,3873973.454197453
ADILABAD,BELA,Dehegaon,3536209.185056163,3875710.707676952
ADILABAD,GADIGUDA,Gadiguda,3522682.2136959066,3887606.9097136143
ADILABAD,NARNOOR,Dhupapur,3515709.7723962045,3878593.7899797773
ADILABAD,NARNOOR,Sungapur,3517116.035935473,3876940.607921265
ADILABAD,NARNOOR,Babjhari,3515369.0577186486,3875515.0311029716
ADILABAD,NARNOOR,Gundala,3512888.216277392,3874511.444911898
ADILABAD,NARNOOR,Khairdatwa,3513786.3003598363,3878596.688700644
ADILABAD,NARNOOR,Mankapur,3510287.2793054846,3881092.096770707
ADILABAD,NARNOOR,Narnoor,3511543.7893369966,3883700.7874121564
ADILABAD,INDRAVELLY,Dhannura (B),3513653.4900730136,3854333.5418681656
ADILABAD,INDRAVELLY,Dhannura (K),3513282.7168308166,3856517.773217109
ADILABAD,INDRAVELLY,Mendapalle,3511763.516246233,3857747.49876059
ADILABAD,INDRAVELLY,Keslaguda,3509837.2381385555,3858341.19484096
ADILABAD,ICHODA,Heerapur,3503030.2381274556,3850392.840771781
ADILABAD,SIRIKONDA,Soanpally,3500491.102511195,3851401.0275031165
ADILABAD,ICHODA,Dhaba-B,3501216.2156480066,3849440.960057411
ADILABAD,TALAMADUGU,Palle (Buzurg),3519711.6308557284,3838761.3170588426
ADILABAD,TALAMADUGU,Palle (Khurd),3519586.0505354824,3837717.525320402
ADILABAD,ICHODA,Babuldow,3506863.4785094266,3842928.62705994
ADILABAD,BAZARHATNOOR,Girjai,3516499.7946227915,3828982.9621442407
ADILABAD,GUDIHATNOOR,Kamalapur,3519337.3738661385,3843802.715329766
ADILABAD,GUDIHATNOOR,Seetagondi,3519019.814019254,3846591.966773988
ADILABAD,TALAMADUGU,Khodad,3528661.21297745,3841502.84254393
ADILABAD,TALAMADUGU,Kajjarla,3526459.7677925215,3841754.8678054637
ADILABAD,TALAMADUGU,Ruyyadi,3527449.345970587,3836799.3735427423
ADILABAD,TALAMADUGU,Talamadugu,3526926.8381386516,3834299.720599432
ADILABAD,TALAMADUGU,Palasi (Buzurg),3530079.4022350167,3827745.787811288
ADILABAD,TALAMADUGU,Palasi (Khurd),3529182.9998646337,3830074.762593105
ADILABAD,SIRIKONDA,Sirikonda,3502911.848389115,3852698.245867191
ADILABAD,SIRIKONDA,Kondapur,3503735.014777543,3854196.884083957
ADILABAD,INDRAVELLY,Dongargaon,3504288.256813042,3860255.066183697
ADILABAD,INDRAVELLY,Wadagaon,3504420.5857525533,3862652.1485689958
ADILABAD,INDRAVELLY,Mamidiguda,3507274.9042692063,3862266.5361240325
ADILABAD,ICHODA,Gundala,3495447.231533514,3848514.598043297
ADILABAD,ICHODA,Lingapur,3494184.758243581,3848110.339169141
ADILABAD,ICHODA,Sirichelma,3492307.5345327663,3846998.5049487026
ADILABAD,ICHODA,Jogipet,3491542.546095879,3848878.398497107
ADILABAD,ADILABAD RURAL,Lohara,3522904.2952114427,3867786.79925627
ADILABAD,ADILABAD RURAL,Maregaon,3521052.0038347123,3867145.9129861686
ADILABAD,BOATH,Bahrapur,3489771.0858973577,3826983.4186980077
ADILABAD,BOATH,Dhannur (Buzurg),3490780.636495802,3827544.369181355
ADILABAD,NERADIGONDA,Sowergaon,3490350.3328341166,3837522.2030709726
ADILABAD,NERADIGONDA,Jasnapur,3492150.021769122,3837990.0961769903
ADILABAD,ICHODA,Dhaba-K,3498981.752188071,3849598.8001942122
ADILABAD,SATHNALA,Pardi-B,3531524.0005321945,3858899.924638764
ADILABAD,SATHNALA,Pardi-K,3531231.2269164696,3859958.146679161
ADILABAD,SATHNALA,Ramai,3528395.970055815,3860190.4856354794
ADILABAD,BELA,Narayanpur,3539594.678963048,3868935.989651516
ADILABAD,BELA,Bhodod (Kopsi),3538030.4639596636,3871431.2107799877
ADILABAD,BELA,Koparuzana,3537169.5414227895,3879155.172205209
ADILABAD,JAINATH,Kura,3541160.4832841284,3864192.7237340594
ADILABAD,TAMSI,Ponnari,3530346.7209463343,3843311.0114665236
ADILABAD,BHORAJ,Ganeshpur,3536740.6765471213,3853371.562027781
ADILABAD,JAINATH,Nizampur,3536120.154847935,3855170.7031137655
ADILABAD,BHORAJ,Awalpur,3535439.496775407,3854835.5466251243
NIZAMABAD,SALOORA,Jadi Jamalpur,3426269.226371051,3777258.830100755
NIZAMABAD,SALOORA,Saloora,3424699.2771642464,3774254.7819390805
NIZAMABAD,BHEEMGAL,Changal,3424386.6130318195,3831342.977889473
NIZAMABAD,JAKRANPALLI,Jakranpalle,3425971.4221110456,3819998.6129650488
NIZAMABAD,DICHPALLY,Amruthapur,3418306.550593089,3812376.016691476
NIZAMABAD,MUGPAL,Nyalkal,3416466.745666703,3801143.595684624
NIZAMABAD,KOTAGIRI,Ethonda,3416953.2535336264,3773795.3331862395
NIZAMABAD,POTHANGAL,Sunkini,3418518.3419488287,3766386.3000736693
NIZAMABAD,BHEEMGAL,Bachanpalle,3418735.388841215,3843959.165594852
NIZAMABAD,POTHANGAL,Kallur,3405945.1310554496,3768905.718580687
NIZAMABAD,INDALWAI,Nallavalle,3402689.5501062153,3820168.6889745574
NIZAMABAD,INDALWAI,Threyambakpet,3405615.207601669,3811303.159760968
NIZAMABAD,VARNI,Jakora,3405015.8881544713,3783526.7298708595
NIZAMABAD,SIRIKONDA,Gadkole,3406370.7771408227,3837909.4983736817
NIZAMABAD,BODHAN,Bodhan (M),3421829.8058177917,3781183.6027337923
NIZAMABAD,MAKLOOR,Nizamabad (M.Corp.),3426702.3463608045,3807023.0335015734
NIZAMABAD,JAKRANPALLI,Kolipaka,3426604.487984319,3825929.0873256754
NIZAMABAD,BHEEMGAL,Mendhora,3426144.507676462,3845177.659519565
NIZAMABAD,KOTAGIRI,Rampur,3408940.7167469533,3775734.523272003
NIZAMABAD,DONKESHWAR,Narkodh,3456893.2845278955,3816763.4501472055
NIZAMABAD,BODHAN,Bardipur,3425758.657500695,3783256.1858391
NIZAMABAD,YEDAPALLY,Jankampet,3426228.4974018936,3794732.156192724
NIZAMABAD,VARNI,Siddapur,3400205.6097236266,3793851.56811765
NIZAMABAD,VARNI,Taglepalle,3406288.385337333,3777709.281257571
NIZAMABAD,SIRIKONDA,Chimanpalle,3407488.0110347443,3849582.5000205683
NIZAMABAD,KOTAGIRI,Suddulam,3406502.652581355,3774871.3959955387
NIZAMABAD,KOTAGIRI,Kothapalle,3408052.000843004,3772535.056539703
NIZAMABAD,MENDORA,Kodicherla,3455200.765973684,3835565.2657900588
NIZAMABAD,DONKESHWAR,Annaram,3455631.2040237403,3811640.1362449187
NIZAMABAD,MENDORA,Chakiryal,3456487.680902988,3834049.7745295386
NIZAMABAD,DONKESHWAR,Sirpur,3456336.2037797407,3813776.5780665
NIZAMABAD,KOTAGIRI,Kotgiri,3412041.8595411154,3773751.9196514296
NIZAMABAD,NANDIPET,Khudavandapur,3444119.7987240753,3811607.5988269583
NIZAMABAD,NANDIPET,Lakkampalle,3445408.234468628,3804862.665076554
NIZAMABAD,NANDIPET,Talveda,3444907.6457562284,3801953.775313136
NIZAMABAD,ARMUR,Komanpalle,3445405.4680476966,3823199.9862853657
NIZAMABAD,NAVIPET,Tungini,3446003.5763982995,3798158.201569803
NIZAMABAD,NANDIPET,Badgoni,3451606.6377827176,3806622.164886875
NIZAMABAD,MUPKAL,Nallur,3451355.659529713,3828728.4941422064
NIZAMABAD,YERGATLA,Domchanda,3452796.30999056,3843665.8811901654
NIZAMABAD,MENDORA,Bussapur,3451677.230192444,3831062.249513871
NIZAMABAD,MENDORA,Mendora,3451929.0622963286,3833914.1844910337
NIZAMABAD,CHANDUR,Karegaon,3408383.229492292,3790749.5212549246
NIZAMABAD,VARNI,Varni,3408281.463898748,3781902.7595042316
NIZAMABAD,RUDRUR,Ambam,3408827.752127593,3778438.864319019
NIZAMABAD,INDALWAI,Indalwai,3407342.4637645627,3815070.128429665
NIZAMABAD,SIRIKONDA,Ramadugu,3408659.652586971,3835122.3992080586
NIZAMABAD,BHEEMGAL,Lingapurchouth,3421562.029477037,3841122.3893080894
NIZAMABAD,DICHPALLY,Bardipur,3419224.4041502518,3808686.1781528387
NIZAMABAD,BHEEMGAL,Sikandrapur,3420062.7626880896,3835389.0825419
NIZAMABAD,JAKRANPALLI,Poppalpalle,3422149.346569836,3814870.2977198916
NIZAMABAD,BALKONDA,Balkonda,3443268.9849499515,3827356.9939551735
NIZAMABAD,NANDIPET,Vannel (Khurd),3445764.003540218,3814549.647781669
NIZAMABAD,ARMUR,Khanapur,3444790.4826341453,3820955.532405849
NIZAMABAD,ARMUR,Magdi,3445195.069713085,3818226.4924704186
NIZAMABAD,YERGATLA,Thurat,3445337.751173903,3839752.5200932864
NIZAMABAD,MUGPAL,Thanakurd,3417861.1166257407,3805608.868304768
NIZAMABAD,BHEEMGAL,Thallapalle,3417828.2449564356,3850109.922594867
NIZAMABAD,MAKLOOR,Vallabhapur,3437604.7766525247,3800131.3147425707
NIZAMABAD,BHEEMGAL,Devan Palle,3423164.932826138,3845585.100533192
NIZAMABAD,JAKRANPALLI,Chintalur,3423305.032457068,3828809.5249120244
NIZAMABAD,MENDORA,Savel,3452509.000756726,3837744.771363734
NIZAMABAD,DONKESHWAR,Donkeshwar,3452874.167221484,3811302.8921705405
NIZAMABAD,DONKESHWAR,Gadepalle,3453886.9970888034,3816572.046548765
NIZAMABAD,MENDORA,Sonpet & Pochampad,3454042.719246351,3829848.340988798
NIZAMABAD,MENDORA,Doodgaon,3455366.454176912,3831976.3694274505
NIZAMABAD,SIRIKONDA,Thumpalle,3401488.3344231127,3841642.5688923746
NIZAMABAD,MUGPAL,Yellammakunta,3402837.7217934183,3808031.629587186
NIZAMABAD,NAVIPET,Rampur,3434711.3863618886,3790318.996416069
NIZAMABAD,VAILPOOR,Lakhora,3434542.02536426,3828907.835615379
NIZAMABAD,MORTHAD,Sunkat,3434082.8080515466,3838343.099410517
NIZAMABAD,ALOOR,Gaggupally,3435084.880858027,3815266.1930224625
NIZAMABAD,VAILPOOR,Kuknur,3435816.003218321,3835586.578060092
NIZAMABAD,VARNI,Sayeedpur,3403493.2161940765,3791859.8143793726
NIZAMABAD,KOTAGIRI,Adkas Palle,3405232.7591152173,3773602.094674711
NIZAMABAD,KOTAGIRI,Lingapur,3405224.0459783496,3771358.1749064587
NIZAMABAD,BODHAN,Bhiknalli,3435710.877967973,3776159.196227156
NIZAMABAD,ALOOR,Kalladi,3434481.5880391216,3809374.16110906
NIZAMABAD,MAKLOOR,Gottimukkala,3435530.6655307035,3803902.458600652
NIZAMABAD,BODHAN,Hangarga,3435873.0842810962,3778175.944525114
NIZAMABAD,MAKLOOR,Venkatapur,3435293.1005213666,3805889.8236588864
NIZAMABAD,SIRIKONDA,Hussainnagar,3408467.227206256,3839211.848063112
NIZAMABAD,MOSRA,Govoor,3414477.6379504898,3786569.68481884
NIZAMABAD,RUDRUR,Ranampally (Sulemannagar-H),3414548.91699623,3778464.1297401995
NIZAMABAD,MUGPAL,Sirpur,3413503.1608059155,3801873.0979096605
NIZAMABAD,SIRIKONDA,Pothnur,3415646.495873173,3836522.41865899
NIZAMABAD,BODHAN,Sangam,3414514.4721857337,3783978.992715578
NIZAMABAD,POTHANGAL,Kollur,3418016.2810874796,3768943.7185951076
NIZAMABAD,DHARPALLY,Kesaram,3416116.2491236376,3826857.8236095915
NIZAMABAD,POTHANGAL,Domaledgi,3418288.658331211,3770699.41374763
NIZAMABAD,BODHAN,Ootpalle,3418188.8586939895,3786335.9291772177
NIZAMABAD,DHARPALLY,Rekulapally,3415977.2605207474,3832891.4985383293
NIZAMABAD,NIZAMABAD RURAL,Malkapur (A),3428625.848757047,3799329.1760767032
NIZAMABAD,NIZAMABAD RURAL,Laxmapur,3428360.867910218,3796618.881649729
NIZAMABAD,BHEEMGAL,Jagriyal,3428348.4867828595,3838710.6052150703
NIZAMABAD,RENJAL,Dupalle,3428537.2401573453,3791375.802157214
NIZAMABAD,JAKRANPALLI,Narayanpet,3428594.3132962217,3819527.0287416843
NIZAMABAD,MORTHAD,Vaddiyat,3435832.1439176314,3844119.8552907477
NIZAMABAD,NANDIPET,Velmal,3439371.4406267833,3808590.0305388225
NIZAMABAD,POTHANGAL,Hangerga,3412842.030080931,3767462.056981232
NIZAMABAD,DICHPALLY,Doosgaon,3411577.4819706366,3812034.5501289987
NIZAMABAD,BODHAN,Bhavanipet,3413166.0779781826,3782940.29058673
NIZAMABAD,DHARPALLY,Dharpally,3409381.1137175104,3829591.1607509158
NIZAMABAD,SIRIKONDA,Pedda Walgot,3413037.7463387437,3834713.2517416133
NIZAMABAD,VAILPOOR,Venkatapur,3433120.659585299,3834908.3352564597
NIZAMABAD,RENJAL,Ranjal,3430592.144963281,3787498.89410722
NIZAMABAD,KAMMARPALLY,Basheerabad,3431307.4784172988,3844047.3795879153
NIZAMABAD,MAKLOOR,Makloor,3431216.0846655653,3805369.482192589
NIZAMABAD,VAILPOOR,Velpur,3431914.221050698,3832492.755322722
NIZAMABAD,JAKRANPALLI,Padkal,3422045.5068804338,3819722.7931492706
NIZAMABAD,JAKRANPALLI,Sikindrapur,3423123.2247095834,3817307.745147159
NIZAMABAD,YEDAPALLY,Jamlam,3424307.9304836434,3789584.314517591
NIZAMABAD,BHEEMGAL,Pedda Bheemgal,3423296.393488253,3834676.156705214
NIZAMABAD,SALOORA,Taggelli,3428320.1109805075,3773554.9660704257
NIZAMABAD,BODHAN,Penta Kalan,3427680.2228463385,3785003.073943581
NIZAMABAD,JAKRANPALLI,Thorlikonda,3428884.148546045,3824695.234383383
NIZAMABAD,JAKRANPALLI,Lakshmapur,3428145.680120858,3816880.536417347
NIZAMABAD,VAILPOOR,Narkhoda,3428233.1533749416,3830331.747589146
NIZAMABAD,BHEEMGAL,Puranipet,3423301.1128687714,3841488.964170474
NIZAMABAD,CHANDUR,Chandur,3410561.0155344065,3787398.7755791424
NIZAMABAD,DICHPALLY,Dichpally,3412556.791354419,3814370.1563805155
NIZAMABAD,SIRIKONDA,Kondur,3411598.639253693,3836939.4022875004
NIZAMABAD,POTHANGAL,Tirmalapur,3412242.0209786524,3770177.8572566165
NIZAMABAD,DICHPALLY,Kamalapur,3413059.8155071298,3816780.4654742074
NIZAMABAD,VARNI,Mallaram,3404925.2284015287,3780329.8131945217
NIZAMABAD,VARNI,Rajpet,3405853.538405234,3788181.471563113
NIZAMABAD,INDALWAI,Gouraram,3405728.007347588,3824907.7303896914
NIZAMABAD,SIRIKONDA,Pakhal,3404433.4971719813,3844111.8183957646
NIZAMABAD,KOTAGIRI,Bareedpur,3406479.4106276254,3771835.1808384494
NIZAMABAD,MAKLOOR,Vaddatipalle,3422860.563335807,3809515.072706156
NIZAMABAD,BODHAN,Naganpalle,3422950.2951097484,3777562.7649635714
NIZAMABAD,SALOORA,Khajapur,3422727.3091030903,3772231.318338513
NIZAMABAD,NIZAMABAD SOUTH,Nizamabad (M.Corp.),3421890.4368740567,3801119.2116706464
NIZAMABAD,BHEEMGAL,Devakkapet,3419025.3597786687,3852218.062139947
NIZAMABAD,DICHPALLY,Koratpalle,3420584.085325065,3824678.4291995014
NIZAMABAD,DHARPALLY,Mailaram,3420803.894330953,3827772.5083638127
NIZAMABAD,BHEEMGAL,Pallikonda,3420807.051446798,3844042.351514039
NIZAMABAD,SALOORA,Lakmapur,3421339.9494399824,3777491.2854942456
NIZAMABAD,ALOOR,Mirdapally,3438285.8844251083,3815505.035093588
NIZAMABAD,ARMUR,Rampur,3437744.8381474074,3816760.87403996
NIZAMABAD,NAVIPET,Kosli,3437639.282365874,3788932.023234154
NIZAMABAD,NAVIPET,Maddepalle,3438594.447531647,3792383.5566948103
NIZAMABAD,MAKLOOR,Madanpalle,3423827.7619670318,3812611.522051323
NIZAMABAD,VAILPOOR,Wadi,3425943.9732864005,3829788.708467047
NIZAMABAD,KAMMARPALLY,Narsapur,3425748.7251235563,3848304.1867708354
NIZAMABAD,SALOORA,Fathepur,3426482.6447500866,3774872.6275664764
NIZAMABAD,VAILPOOR,Janakampeta,3429442.1890338687,3828473.2257763394
NIZAMABAD,KAMMARPALLY,Konasamandar,3428392.402342473,3846331.3823168185
NIZAMABAD,BHEEMGAL,Kupkal,3428004.995739031,3841811.802919403
NIZAMABAD,MAKLOOR,Singampalle,3429936.9512252677,3806907.0126450104
NIZAMABAD,NAVIPET,Ananthagiri,3430027.959790349,3798619.4739222713
NIZAMABAD,VARNI,Pedmal,3398399.470078242,3791962.258382481
NIZAMABAD,NANDIPET,C.H.Kondoor,3448244.1409714296,3803089.7578176586
NIZAMABAD,NANDIPET,Mayapur,3448237.953887316,3807513.6754674027
NIZAMABAD,YERGATLA,Tadla Rampur,3449519.302673803,3844325.820666056
NIZAMABAD,MENDORA,Velgatoor,3449508.198076529,3836583.2842008965
NIZAMABAD,YERGATLA,Battapur,3449109.8001713273,3839859.2273951704
NIZAMABAD,MORTHAD,Mortad,3437237.2507080003,3840844.2435627985
NIZAMABAD,MAKLOOR,Chikli,3438849.5684943544,3800568.8910775105
NIZAMABAD,NAVIPET,Shiranpalle,3438971.468697649,3798080.669018392
NIZAMABAD,VAILPOOR,Padgal,3437632.7221332835,3830727.1554748137
NIZAMABAD,VAILPOOR,Pochampalle,3439282.361418917,3833914.8255815855
NIZAMABAD,NAVIPET,Kandepalle,3439368.99539402,3791061.9662888288
NIZAMABAD,NAVIPET,Abbapur (B),3439059.5426595313,3793810.2714115907
NIZAMABAD,ARMUR,Fathepur,3439774.719475737,3824281.6655113352
NIZAMABAD,NAVIPET,Shaikhapur,3440393.1640584576,3797515.235738428
NIZAMABAD,NAVIPET,Mittapur,3440114.0558673637,3788700.8763975794
NIZAMABAD,ARMUR,Pipri,3438712.707949056,3821575.0519160787
NIZAMABAD,BALKONDA,Chittapur,3439469.948116642,3827685.421269293
NIZAMABAD,ARMUR,Manthani,3439952.4256391837,3818581.949260608
NIZAMABAD,KAMMARPALLY,Kammar Palle,3438980.7146000722,3846555.453355393
NIZAMABAD,MAKLOOR,Gunjali,3440298.7515222654,3802055.3747100416
NIZAMABAD,MUPKAL,Vempally,3445208.6135639125,3831428.4588858928
NIZAMABAD,NANDIPET,Bazarkothur,3446304.405368798,3807963.7193927635
NIZAMABAD,MUPKAL,Renjarla,3445461.3039213317,3835244.51642358
NIZAMABAD,BALKONDA,Jalalpur,3445773.5913252844,3825076.154464623
NIZAMABAD,MUPKAL,Nagampet,3447364.3541848115,3834262.4319089884
NIZAMABAD,ARMUR,Bardipur (UI),3448423.3080798755,3822149.894882418
NIZAMABAD,BALKONDA,Sangam,3448813.5886717113,3825480.4761676276
NIZAMABAD,BALKONDA,Kojan Kothur,3450595.7490733326,3823073.5233270572
NIZAMABAD,NAVIPET,Khadirabad,3441569.273703954,3794138.9878796395
NIZAMABAD,NANDIPET,Mallaram,3442249.0769119738,3805009.3072042866
NIZAMABAD,NAVIPET,Lingapur,3442004.330474035,3798538.0897943466
NIZAMABAD,MORTHAD,Donkal,3438368.99143804,3836178.9688035944
NIZAMABAD,MORTHAD,Palem,3441099.2621882977,3839133.917087978
NIZAMABAD,ALOOR,Degaon,3440566.7381711802,3815166.2966457205
NIZAMABAD,NAVIPET,Yamcha,3441718.817020655,3789379.3714168197
NIZAMABAD,NANDIPET,Chimrajpalle,3443265.9749086453,3805029.80511206
NIZAMABAD,NANDIPET,Srirampur,3450715.184581292,3819774.1458078013
NIZAMABAD,BALKONDA,Keshapur,3451129.084178739,3824850.769140621
NIZAMABAD,BALKONDA,Ratnapur,3450751.3724257266,3826871.173312844
NIZAMABAD,ARMUR,Chepur,3435797.1510956013,3827114.3472875967
NIZAMABAD,MAKLOOR,Mamdapur,3437680.864513791,3803721.8466900405
NIZAMABAD,ARMUR,Issapalle,3435990.487225501,3817200.9963248805
NIZAMABAD,ALOOR,Aloor,3436640.701936932,3813072.7537310882
NIZAMABAD,NAVIPET,Jannipalle,3436584.6384297484,3798645.053640754
NIZAMABAD,RENJAL,Boregaon,3434868.038835565,3784694.5128839496
NIZAMABAD,RENJAL,Tadbiloli,3436151.226965511,3786785.1505769165
NIZAMABAD,MAKLOOR,Dharmora,3438580.2031679773,3803916.605539174
NIZAMABAD,RENJAL,Kandakurthi,3437451.126800667,3781693.5058042626
NIZAMABAD,DHARPALLY,Kotalapalle,3400827.5774718625,3830439.2236657985
NIZAMABAD,INDALWAI,Donkal,3401539.776527748,3826929.827847321
NIZAMABAD,KOTAGIRI,Gannavaram,3404117.1597600067,3770699.756846038
NIZAMABAD,KOTAGIRI,Baswapur,3404431.8064859225,3773377.597584763
NIZAMABAD,VARNI,Jalalpur,3402296.602476212,3789372.29956241
NIZAMABAD,SIRIKONDA,Kondapur,3403760.572216138,3838142.9731455864
NIZAMABAD,INDALWAI,Sirnapalle,3401510.6654716083,3823073.960557739
NIZAMABAD,VARNI,Khunipur,3403799.713218282,3786315.9306598743
NIZAMABAD,SIRIKONDA,Musheernagar,3402822.300528144,3835360.146290722
NIZAMABAD,MUGPAL,Amrabad,3404675.0872490755,3805816.2781538046
NIZAMABAD,CHANDUR,Medpalle,3405355.190595919,3793805.882206744
NIZAMABAD,CHANDUR,Laxmapur,3406928.894256347,3790181.650870557
NIZAMABAD,INDALWAI,Gannaram,3404848.1067681033,3817891.5046928977
NIZAMABAD,MUGPAL,Bhairapur,3406168.9622903415,3800144.955885527
NIZAMABAD,DHARPALLY,Honnajipet,3405692.7302200994,3831811.167085025
NIZAMABAD,INDALWAI,Vengalpad,3408113.1932336064,3825631.266897551
NIZAMABAD,POTHANGAL,Kodcherla,3408546.3864279254,3767541.5506562423
NIZAMABAD,VARNI,Shankora,3407891.0080846897,3786063.024571959
NIZAMABAD,BHEEMGAL,Bejjora,3421707.930534475,3838690.1412425344
NIZAMABAD,MUGPAL,Manchippa,3406245.6420487687,3803263.0558454576
NIZAMABAD,MUGPAL,Kalpol,3407590.948003602,3798182.3192758844
NIZAMABAD,POTHANGAL,Jallapalle,3408590.8100696295,3770573.0801127497
NIZAMABAD,KOTAGIRI,Eklaspur,3410109.3189171692,3772217.363356508
NIZAMABAD,SIRIKONDA,Pandimadugu,3408508.1657209755,3846713.7404296286
NIZAMABAD,MUGPAL,Chinnapur,3409697.1673824773,3809450.9603662863
NIZAMABAD,VARNI,Humnapur,3410471.199864178,3783737.868231309
